item,label,date,platforms,countryOfOrigin,mobygames_id
http://www.wikidata.org/entity/Q673120,Comic Bakery,1984,"Commodore 64,MSX",Japan,19473
http://www.wikidata.org/entity/Q1255125,Dragonworld,1984,"DOS,MSX",United States of America,1283
http://www.wikidata.org/entity/Q5185252,Crime and Punishment,1984,Commodore 64,United States of America,4600
http://www.wikidata.org/entity/Q262757,The Seven Cities of Gold,1984,"Commodore 64,DOS,Classic Mac OS",United States of America,3451
http://www.wikidata.org/entity/Q5308500,Dropzone,1984,"Commodore 64,Nintendo Entertainment System,Atari 8-bit family",United Kingdom,22593
http://www.wikidata.org/entity/Q5222499,Daredevil Dennis,1984,"Commodore 64,Acorn Electron,BBC Micro",United Kingdom,"50397,50398"
http://www.wikidata.org/entity/Q1392326,Fahrenheit 451,1984,"ZX Spectrum,Commodore 64,DOS,MSX,Classic Mac OS",United States of America,12337
http://www.wikidata.org/entity/Q7159413,Pedro,1984,"Microsoft Windows,Dragon 32/64",United Kingdom,14694
http://www.wikidata.org/entity/Q29856354,Breakthrough in the Ardennes,1984,Commodore 64,United States of America,14801
http://www.wikidata.org/entity/Q104176169,Fifth Eskadra,1984,"Commodore 64,DOS,Apple II series",Canada,142806
http://www.wikidata.org/entity/Q895143,Bouncing Babies,1984,DOS,,9441
http://www.wikidata.org/entity/Q25409338,Mr. Freeze,1984,"ZX Spectrum,Commodore 64",,71639
http://www.wikidata.org/entity/Q5210823,Daley Thompson's Decathlon,1984,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,14148
http://www.wikidata.org/entity/Q4870132,Battle Wings,1984,"Nintendo Entertainment System,arcade video game machine",Japan,26330
http://www.wikidata.org/entity/Q7528240,Sir Lancelot,1984,"ZX Spectrum,Amstrad CPC",United Kingdom,28311
http://www.wikidata.org/entity/Q105962644,Mr. Dig,1984,"Commodore 64,Atari 8-bit family,Dragon 32/64,TRS-80 Color Computer",United Kingdom,64742
http://www.wikidata.org/entity/Q2847402,Monkey Academy,1984,"MSX,ColecoVision",Japan,19521
http://www.wikidata.org/entity/Q2980380,Cluedo,1984,"ZX Spectrum,Commodore 64",,48099
http://www.wikidata.org/entity/Q24980185,Flak: The Ultimate Flight Experience,1984,"ZX Spectrum,Commodore 64,Apple II series,Atari 8-bit family",United States of America,63894
http://www.wikidata.org/entity/Q25410906,House of Usher,1984,"Commodore 64,Atari 8-bit family,Amstrad CPC",Germany,70130
http://www.wikidata.org/entity/Q97495898,Death Star,1984,"ZX Spectrum,Commodore 64",,69730
http://www.wikidata.org/entity/Q108125226,Okamoto Ayako no Match Play Golf,1984,Othello Multivision,,82909
http://www.wikidata.org/entity/Q6928588,Mr. Do's Wild Ride,1984,"arcade video game machine,MSX",Japan,19567
http://www.wikidata.org/entity/Q14942071,Konami's Billiards,1984,MSX,,19508
http://www.wikidata.org/entity/Q2732183,Circus Charlie,1984,"Wii U,Commodore 64,Nintendo Entertainment System,Virtual Console,MSX",Japan,11429
http://www.wikidata.org/entity/Q6179555,Jenny of the Prairie,1984,Commodore 64,United States of America,74567
http://www.wikidata.org/entity/Q7835748,Trashman,1984,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,"14696,60283"
http://www.wikidata.org/entity/Q6154733,Janitor Joe,1984,DOS,,15297
http://www.wikidata.org/entity/Q3263142,The Evil Dead,1984,"ZX Spectrum,Commodore 64",United Kingdom,26180
http://www.wikidata.org/entity/Q25410916,Gryphon,1984,Commodore 64,England,33587
http://www.wikidata.org/entity/Q5607342,Gremlins,1984,Atari 2600,"Japan,United States of America",46753
http://www.wikidata.org/entity/Q1440537,Frak!,1984,"Commodore 64,Acorn Electron",United Kingdom,48639
http://www.wikidata.org/entity/Q4035902,Carriers at War,1984,"Microsoft Windows,Mac OS operating systems,DOS",Australia,5251
http://www.wikidata.org/entity/Q593781,Flicky,1984,"Linux,Microsoft Windows,Sega Genesis,macOS,arcade video game machine,Sega Saturn,MSX,SG-1000,NEC PC-8800 series,FM-7,Sharp X1,PC-8000 series,Sharp MZ-2000,Sharp MZ-2500",Japan,19653
http://www.wikidata.org/entity/Q20713924,Mugsy,1984,ZX Spectrum,United Kingdom,14593
http://www.wikidata.org/entity/Q7692372,Technician Ted,1984,"ZX Spectrum,Amstrad CPC",United Kingdom,19243
http://www.wikidata.org/entity/Q28126606,Jenny's Journeys,1984,Apple II,United States of America,57436
http://www.wikidata.org/entity/Q7328394,Richard Petty's Talladega,1984,Commodore 64,United States of America,19282
http://www.wikidata.org/entity/Q5553272,Gertrude's Secrets,1984,DOS,United States of America,28529
http://www.wikidata.org/entity/Q1188338,Mappy,1984,"iOS,Nintendo Entertainment System,Game Boy Advance,Game Gear,MSX,Motorola 6809,Super Cassette Vision",Japan,19631
http://www.wikidata.org/entity/Q16259399,Through the Looking Glass,1984,"iOS,Classic Mac OS",United States of America,33031
http://www.wikidata.org/entity/Q1319139,Kung-Fu Master,1984,"Linux,Microsoft Windows,ZX Spectrum,Commodore 64,DOS,Nintendo Entertainment System,Game Boy,Atari 2600,Amstrad CPC,Atari 7800,MSX",Japan,"7511,16317"
http://www.wikidata.org/entity/Q60451657,Trolls and Tribulations,1984,"Commodore 64,Atari 8-bit family,Apple II",United States of America,51695
http://www.wikidata.org/entity/Q2794030,Zenji,1984,"ZX Spectrum,Commodore 64,Atari 8-bit family,Atari 5200,MSX,ColecoVision",United States of America,9175
http://www.wikidata.org/entity/Q30894897,Bionic Granny,1984,Commodore 64,England,69414
http://www.wikidata.org/entity/Q7809074,Tir Na Nog,1984,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,14628
http://www.wikidata.org/entity/Q2496806,The Quest for the Holy Grail,1984,"ZX Spectrum,Commodore 64",England,38159
http://www.wikidata.org/entity/Q5100478,Chinese Hero,1984,arcade video game machine,Japan,29562
http://www.wikidata.org/entity/Q15036725,Intellectual Decathlon,1984,Apple II,United States of America,65035
http://www.wikidata.org/entity/Q7137917,Park Patrol,1984,"Commodore 64,Amstrad CPC",United States of America,9510
http://www.wikidata.org/entity/Q1239831,Donald Duck's Playground,1984,"Commodore 64,Commodore Amiga,DOS,Atari ST",United States of America,3491
http://www.wikidata.org/entity/Q5311540,Ducks Ahoy!,1984,"Commodore 64,Atari 8-bit family",United States of America,15748
http://www.wikidata.org/entity/Q7492435,Sheep in Space,1984,Commodore 64,United Kingdom,63313
http://www.wikidata.org/entity/Q5197860,Cybertron Mission,1984,Acorn Electron,United Kingdom,48945
http://www.wikidata.org/entity/Q29951533,Rebelstar Raiders,1984,ZX Spectrum,England,55196
http://www.wikidata.org/entity/Q532200,Hyper Sports,1984,"ZX Spectrum,Commodore 64,Nintendo Entertainment System,arcade video game machine,Amstrad CPC,MSX,SG-1000","Japan,United States of America",15000
http://www.wikidata.org/entity/Q29939138,Panzer-Jagd,1984,Commodore 64,United States of America,14787
http://www.wikidata.org/entity/Q2568823,Vulgus,1984,Microsoft Windows,Japan,63840
http://www.wikidata.org/entity/Q5304376,Dr. Seuss' Fix-Up the Mix-Up Puzzler,1984,ColecoVision,United States of America,10251
http://www.wikidata.org/entity/Q29919604,Gulf Strike,1984,"Commodore 64,IBM Personal Computer,Atari 8-bit family,Apple II",,14794
http://www.wikidata.org/entity/Q105621215,Obelix,1984,Atari 2600,,13386
http://www.wikidata.org/entity/Q111663509,Devastator,1984,DOS,,59078
http://www.wikidata.org/entity/Q1597696,Shadowkeep,1984,Apple II series,United States of America,45026
http://www.wikidata.org/entity/Q511995,Pinball,1984,"Family Computer Disk System,Nintendo Entertainment System,arcade video game machine",Japan,8176
http://www.wikidata.org/entity/Q7617974,Stocker,1984,"Commodore 64,arcade video game machine",,65476
http://www.wikidata.org/entity/Q25399278,Q25399278,1984,Commodore 64,,62891
http://www.wikidata.org/entity/Q25409202,Gremlins,1984,"Commodore 64,IBM Personal Computer,Atari 5200,Apple II",,5981
http://www.wikidata.org/entity/Q5609898,Grobda,1984,arcade video game machine,Japan,64500
http://www.wikidata.org/entity/Q1128569,The Lords of Midnight,1984,"Android,Microsoft Windows,macOS,ZX Spectrum,iOS,Commodore 64,DOS,Amstrad CPC,Windows Phone",United Kingdom,17474
http://www.wikidata.org/entity/Q2531130,Xyzolog,1984,MSX,,19763
http://www.wikidata.org/entity/Q3926061,Pyjamarama,1984,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,16954
http://www.wikidata.org/entity/Q968105,Wild Gunman,1984,Nintendo Entertainment System,Japan,12036
http://www.wikidata.org/entity/Q6398995,Bullfight,1984,arcade video game machine,,80871
http://www.wikidata.org/entity/Q4841005,Badlands,1984,"arcade video game machine,MSX",Japan,20234
http://www.wikidata.org/entity/Q58199331,Glug Glug,1984,"ZX Spectrum,Commodore 64",,21102
http://www.wikidata.org/entity/Q102422910,Competition Karate,1984,"Commodore 64,Apple II series",,133162
http://www.wikidata.org/entity/Q635707,50 Mission Crush,1984,"Commodore 64,DOS",United States of America,14810
http://www.wikidata.org/entity/Q2948687,Champion Boxing,1984,"arcade video game machine,MSX,SG-1000",Japan,19651
http://www.wikidata.org/entity/Q105975018,Ghost Chaser,1984,"Commodore 64,Atari 8-bit family",,21206
http://www.wikidata.org/entity/Q3281433,Castle Adventure,1984,DOS,United States of America,13439
http://www.wikidata.org/entity/Q2463880,Wizard,1984,"ZX Spectrum,Commodore 64",United States of America,16398
http://www.wikidata.org/entity/Q903569,Break Dance,1984,Commodore 64,United States of America,41168
http://www.wikidata.org/entity/Q3042905,Kentilla,1984,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,50668
http://www.wikidata.org/entity/Q7968352,WarGames,1984,"Microsoft Windows,Commodore 64,Atari 8-bit family,ColecoVision",United States of America,26914
http://www.wikidata.org/entity/Q102500065,Black Belt,1984,"Commodore 64,Apple II series",,127555
http://www.wikidata.org/entity/Q2014560,On-Court Tennis,1984,Commodore 64,United States of America,22405
http://www.wikidata.org/entity/Q3965801,Space Pilot,1984,Commodore 64,,50498
http://www.wikidata.org/entity/Q29035523,Pastfinder,1984,"Commodore 64,Atari 8-bit family,MSX",United States of America,22665
http://www.wikidata.org/entity/Q1141349,Falcon Patrol II,1984,"ZX Spectrum,Commodore 64",United Kingdom,29108
http://www.wikidata.org/entity/Q87555833,Strontium Dog: The Killing,1984,ZX Spectrum,England,38910
http://www.wikidata.org/entity/Q2752913,Deus Ex Machina,1984,"Android,ZX Spectrum,iOS,Commodore 64,MSX",United Kingdom,47774
http://www.wikidata.org/entity/Q29882984,Objective: Kursk,1984,"Atari 8-bit family,Apple II",United States of America,50938
http://www.wikidata.org/entity/Q67170608,Caverns of Khafka,1984,Commodore 64,United States of America,32208
http://www.wikidata.org/entity/Q895165,Bounty Bob Strikes Back!,1984,"ZX Spectrum,Commodore 64,Atari 5200",United States of America,11332
http://www.wikidata.org/entity/Q55565,3-D Monster Chase,1984,"ZX Spectrum,Amstrad CPC",United Kingdom,68717
http://www.wikidata.org/entity/Q3285555,Mandragore,1984,"ZX Spectrum,Commodore 64,Amstrad CPC,MSX,Apple II,MOTO Gamme",France,48750
http://www.wikidata.org/entity/Q6665938,Loco,1984,ZX Spectrum,United Kingdom,70514
http://www.wikidata.org/entity/Q11403080,Hokkaidō Rensa Satsujin: Ohōtsuku ni Kiyu,1984,"Nintendo Entertainment System,FM-7",Japan,60067
http://www.wikidata.org/entity/Q16531436,Bath Time,1984,Commodore 64,,69380
http://www.wikidata.org/entity/Q1664767,SunDog: Frozen Legacy,1984,Apple II series,United States of America,8256
http://www.wikidata.org/entity/Q2350175,Learning with FuzzyWOMP,1984,Apple II,United States of America,9294
http://www.wikidata.org/entity/Q11235874,NOVA2001,1984,PlayStation 4,,73490
http://www.wikidata.org/entity/Q56071656,Star Trader,1984,"ZX Spectrum,Commodore 64",,63880
http://www.wikidata.org/entity/Q3327040,Sabre Wulf,1984,"ZX Spectrum,Commodore 64,Amstrad CPC,BBC Micro",United Kingdom,14732
http://www.wikidata.org/entity/Q5530766,Gemstone Warrior,1984,"Commodore 64,Apple II,Classic Mac OS",United States of America,13830
http://www.wikidata.org/entity/Q7600719,Star Force,1984,"Nintendo Entertainment System,Zilog Z80,SG-1000",Japan,19689
http://www.wikidata.org/entity/Q29521997,Funky Mouse,1984,MSX,,19738
http://www.wikidata.org/entity/Q39635183,Adventure Creator,1984,"Commodore 64,Atari 8-bit family",,21143
http://www.wikidata.org/entity/Q5285874,Do! Run Run,1984,"Commodore Amiga,arcade video game machine,Atari ST,MSX",Japan,19641
http://www.wikidata.org/entity/Q53849537,Fantastic Voyage,1984,"ZX Spectrum,Amstrad CPC",,81069
http://www.wikidata.org/entity/Q16259033,Pengi,1984,Acorn Electron,United Kingdom,74330
http://www.wikidata.org/entity/Q3189962,Q3189962,1984,arcade video game machine,,67335
http://www.wikidata.org/entity/Q3440477,Rollerball,1984,"Nintendo Entertainment System,MSX",Japan,7794
http://www.wikidata.org/entity/Q3389134,Pirate Ship Higemaru,1984,arcade video game machine,Japan,65057
http://www.wikidata.org/entity/Q108885129,Gumshoe,1984,Commodore 64,,63879
http://www.wikidata.org/entity/Q2458682,Hyper Sports 2,1984,MSX,,19478
http://www.wikidata.org/entity/Q7855606,Turmoil,1984,ZX Spectrum,United Kingdom,19993
http://www.wikidata.org/entity/Q30612170,D-Day,1984,ZX Spectrum,United Kingdom,105043
http://www.wikidata.org/entity/Q13575033,Q13575033,1984,Commodore 64,England,65662
http://www.wikidata.org/entity/Q6928916,Mr. Mephisto,1984,Commodore 64,United Kingdom,64739
http://www.wikidata.org/entity/Q102207138,Bannercatch,1984,"Commodore 64,Apple II series",,56144
http://www.wikidata.org/entity/Q13882379,Laser Snaker,1984,ZX Spectrum,,15314
http://www.wikidata.org/entity/Q25927202,Field of Fire,1984,Commodore 64,United States of America,14821
http://www.wikidata.org/entity/Q29638212,Q29638212,1984,"ZX Spectrum,Commodore 64",,99582
http://www.wikidata.org/entity/Q2682606,Indiana Jones in the Lost Kingdom,1984,Commodore 64,United States of America,19303
http://www.wikidata.org/entity/Q4870125,Battle Through Time,1984,Commodore 64,United Kingdom,27084
http://www.wikidata.org/entity/Q16382420,Airwolf,1984,"ZX Spectrum,Commodore 64,Amstrad CPC,BBC Micro,Commodore 16 and Plus/4",,17826
http://www.wikidata.org/entity/Q4675292,Acrobatic Dog-Fight,1984,arcade video game machine,Japan,68732
http://www.wikidata.org/entity/Q29867259,Carriers at War 1941–1945: Fleet Carrier Operations in the Pacific,1984,Commodore 64,,48252
http://www.wikidata.org/entity/Q1843279,Thayer's Quest,1984,"Linux,Microsoft Windows,macOS,arcade video game machine,Classic Mac OS",United States of America,4788
http://www.wikidata.org/entity/Q5643496,Rock n' Bolt,1984,"Commodore 64,MSX,ColecoVision,SG-1000",United States of America,12966
http://www.wikidata.org/entity/Q3848374,Mario Bros. Special,1984,Sharp X1,,47160
http://www.wikidata.org/entity/Q4047585,Psytron,1984,"ZX Spectrum,Commodore 64",United Kingdom,64283
http://www.wikidata.org/entity/Q13734660,Jack and the Beanstalk,1984,"ZX Spectrum,Commodore 64",,37947
http://www.wikidata.org/entity/Q2679625,Naval Battle of Tsushima,1984,Commodore 64,,14856
http://www.wikidata.org/entity/Q7013143,New York City,1984,Commodore 64,United States of America,31888
http://www.wikidata.org/entity/Q4833773,B.C. Bill,1984,"ZX Spectrum,Dragon 32/64",United Kingdom,26480
http://www.wikidata.org/entity/Q85747881,Blue Max 2001,1984,"Commodore 64,Atari 8-bit family",United States of America,19027
http://www.wikidata.org/entity/Q30090428,3D Grand Prix,1984,"Amstrad CPC,BBC Micro",,84106
http://www.wikidata.org/entity/Q74762697,Fame Quest,1984,Commodore 64,United Kingdom,69858
http://www.wikidata.org/entity/Q20874880,Roland Goes Digging,1984,Amstrad CPC,United Kingdom,67574
http://www.wikidata.org/entity/Q745044,Devil World,1984,"Wii U,Nintendo Entertainment System",Japan,39578
http://www.wikidata.org/entity/Q2895529,Xonix,1984,DOS,United States of America,46702
http://www.wikidata.org/entity/Q2742857,Athletic Land,1984,MSX,,19472
http://www.wikidata.org/entity/Q21462888,Beaky and the Egg Snatchers,1984,"ZX Spectrum,Commodore 64",United Kingdom,69389
http://www.wikidata.org/entity/Q29919337,War in Russia,1984,"Atari 8-bit family,Apple II",United States of America,55492
http://www.wikidata.org/entity/Q15036833,Cosmic Cruiser,1984,"ZX Spectrum,Dragon 32/64",United Kingdom,69638
http://www.wikidata.org/entity/Q2619984,Gandalf the Sorcerer,1984,Commodore 64,,70046
http://www.wikidata.org/entity/Q6034394,Injured Engine,1984,Commodore 64,United States of America,79112
http://www.wikidata.org/entity/Q4885293,Ben Bero Beh,1984,"arcade video game machine,Nintendo Switch",Japan,68833
http://www.wikidata.org/entity/Q5600065,Great Swordsman,1984,arcade video game machine,Japan,90305
http://www.wikidata.org/entity/Q6059712,Invasion of the Body Snatchas!,1984,ZX Spectrum,United Kingdom,79653
http://www.wikidata.org/entity/Q5370450,Emerald Isle,1984,"ZX Spectrum,Amstrad CPC,MSX",United Kingdom,56324
http://www.wikidata.org/entity/Q3072842,Firefox,1984,arcade video game machine,United States of America,63339
http://www.wikidata.org/entity/Q55316108,Mysterious Stones,1984,,,64793
http://www.wikidata.org/entity/Q126617844,Guzzler,1984,"Commodore 64,Amstrad CPC,Commodore 16 and Plus/4",,65488
http://www.wikidata.org/entity/Q7206681,Podd,1984,BBC Micro,United Kingdom,88032
http://www.wikidata.org/entity/Q8045577,Xyphus,1984,"Commodore 64,Classic Mac OS",United States of America,50489
http://www.wikidata.org/entity/Q5557490,Ghouls,1984,"Acorn Electron,Amstrad CPC",United Kingdom,70005
http://www.wikidata.org/entity/Q29877144,International Basketball,1984,Commodore 64,,140425
http://www.wikidata.org/entity/Q2170030,Shark Hunter,1984,MSX,,44472
http://www.wikidata.org/entity/Q11189200,Alice,1984,"NEC PC-8800 series,FM-7",Japan,58794
http://www.wikidata.org/entity/Q2144691,Sky Jaguar,1984,MSX,,19523
http://www.wikidata.org/entity/Q1721580,Kaiser,1984,"Commodore 64,Atari 8-bit family,Amstrad CPC",Germany,71050
http://www.wikidata.org/entity/Q624526,"I, Robot",1984,arcade video game machine,United States of America,63535
